8.090010285377502441e-01
1.000427603721618652e+00
-8.460303395986557007e-02
5.459814071655273438e-01
-9.472259283065795898e-01
2.416554987430572510e-01
8.063311576843261719e-01
-2.377936989068984985e-01
7.243766188621520996e-01
4.055458009243011475e-01
