3.565239012241363525e-01
5.454356670379638672e-01
5.878885984420776367e-01
4.821393489837646484e-01
6.560805439949035645e-01
6.941741108894348145e-01
9.465929865837097168e-02
2.079596072435379028e-01
6.391757726669311523e-01
2.380689680576324463e-01
