1.745431542396545410e+00,-1.482832074165344238e+00,3.124042749404907227e-01,-1.240992784500122070e+00,3.089694380760192871e-01,8.588829636573791504e-01,-1.412199378013610840e+00,7.732298970222473145e-02,3.838351368904113770e-02,1.181653738021850586e+00
6.380693912506103516e-01,-1.718589067459106445e-01,-2.010952472686767578e+00,2.904522418975830078e-01,-2.336812973022460938e+00,-1.151655673980712891e+00,1.162666201591491699e+00,2.224874734878540039e+00,-1.999269366264343262e+00,-6.428419947624206543e-01
-1.371197342872619629e+00,1.557362437248229980e+00,-2.497339807450771332e-02,1.281698942184448242e+00,7.055416107177734375e-01,-1.288254499435424805e+00,-8.313080295920372009e-03,-2.456276863813400269e-01,-1.974893659353256226e-01,-7.472431659698486328e-01
-6.602333784103393555e-01,5.803486108779907227e-01,1.855891823768615723e+00,1.126239061355590820e+00,1.937951683998107910e+00,5.723209381103515625e-01,5.773895233869552612e-02,-7.489859461784362793e-01,6.881413459777832031e-01,-2.160311937332153320e-01
-3.794046044349670410e-01,2.116624824702739716e-02,-2.070456743240356445e+00,3.588739633560180664e-01,-1.871046900749206543e+00,-1.400173902511596680e+00,1.115572094917297363e+00,1.159537196159362793e+00,-1.641632556915283203e+00,-1.003921866416931152e+00
-2.139977663755416870e-01,-6.636374443769454956e-02,1.576995730400085449e+00,-6.426677107810974121e-01,1.389964342117309570e+00,4.967184066772460938e-01,-1.700669646263122559e+00,-2.047558546066284180e+00,1.671302080154418945e+00,4.183899462223052979e-01
2.029843807220458984e+00,-1.848890900611877441e+00,4.641958475112915039e-01,-1.902368426322937012e+00,-2.166817784309387207e-01,3.747515380382537842e-01,-1.041089773178100586e+00,-2.108631730079650879e-01,5.122578740119934082e-01,1.587367415428161621e+00
-1.966074585914611816e+00,1.155615329742431641e+00,9.235329180955886841e-02,8.819335103034973145e-01,-2.632064558565616608e-02,-1.221716642379760742e+00,2.438153326511383057e-01,4.322868771851062775e-03,-2.211603522300720215e-01,-9.154676198959350586e-01
-6.204507946968078613e-01,1.004873156547546387e+00,-8.765138387680053711e-01,5.500295758247375488e-01,-1.302820324897766113e+00,-1.131235241889953613e+00,5.256260633468627930e-01,5.613748431205749512e-01,1.281608045101165771e-01,-3.330630362033843994e-01
1.769788622856140137e+00,-1.967618584632873535e+00,-8.407109379768371582e-01,-1.397903323173522949e+00,-1.363521367311477661e-01,3.681785464286804199e-01,-7.597401142120361328e-01,1.081438899040222168e+00,2.794486284255981445e-01,1.398982763290405273e+00
