8.849927783012390137e-01,-4.929462969303131104e-01,-7.773227095603942871e-01,9.091989994049072266e-01,6.460197567939758301e-01,-4.029465317726135254e-01,-7.752732038497924805e-01,2.009269893169403076e-01,-1.369476675987243652e+00,1.047784686088562012e+00
-1.815485835075378418e+00,1.251834869384765625e+00,-1.600935459136962891e-01,-9.200691580772399902e-01,-1.126457303762435913e-01,-1.306412070989608765e-01,-5.508304238319396973e-01,-1.297740817070007324e+00,1.676992535591125488e+00,-6.291695833206176758e-01
-2.166647911071777344e-01,6.256409883499145508e-01,1.544686675071716309e+00,-7.417919635772705078e-01,-1.169953703880310059e+00,6.103376150131225586e-01,1.249830842018127441e+00,-3.175711333751678467e-01,4.994103908538818359e-01,-1.392495274543762207e+00
6.283481717109680176e-01,-1.483351349830627441e+00,2.880345582962036133e+00,-9.850509166717529297e-01,-2.204714775085449219e+00,2.641867876052856445e+00,3.098882198333740234e+00,1.322513937950134277e+00,1.307967603206634521e-01,-2.130548715591430664e+00
2.313050270080566406e+00,-1.640636324882507324e+00,-4.754144847393035889e-01,2.640527248382568359e+00,-9.085015058517456055e-01,6.358737349510192871e-01,-2.566876355558633804e-03,2.049489021301269531e+00,-1.897702574729919434e+00,1.706557750701904297e+00
-2.637585997581481934e-01,1.964627057313919067e-01,-4.469933360815048218e-02,4.021877348423004150e-01,-8.332088589668273926e-01,4.352130889892578125e-01,5.820191502571105957e-01,-4.272668063640594482e-01,3.354802131652832031e-01,3.158172667026519775e-01
-2.015234947204589844e+00,1.569304585456848145e+00,2.101987004280090332e-01,-1.796045660972595215e+00,6.318987011909484863e-01,8.264897763729095459e-02,-1.370180547237396240e-01,-1.980268239974975586e+00,2.309841394424438477e+00,-1.092714428901672363e+00
-2.125185728073120117e+00,2.395099401473999023e+00,5.861926674842834473e-01,-2.294277906417846680e+00,-1.791262254118919373e-02,-3.995825052261352539e-01,1.953989118337631226e-01,-1.918390750885009766e+00,1.992732882499694824e+00,-9.634396433830261230e-01
-1.495256721973419189e-01,4.206220805644989014e-01,-1.753397464752197266e+00,2.125479094684123993e-02,2.040187120437622070e+00,-1.500152468681335449e+00,-1.340443730354309082e+00,-6.105757951736450195e-01,3.764068484306335449e-01,8.681370019912719727e-01
-9.054462909698486328e-01,1.272814512252807617e+00,-2.220622062683105469e+00,1.805578768253326416e-01,2.540893793106079102e+00,-3.205437898635864258e+00,-2.905745744705200195e+00,-1.151278495788574219e+00,3.363095596432685852e-02,7.572181224822998047e-01
