8.585716485977172852e-01,-2.005923986434936523e+00,-2.228424549102783203e+00,-3.471210598945617676e-01,-6.910647749900817871e-01,-6.790997982025146484e-01,-1.363168358802795410e+00,1.450385570526123047e+00,-8.067419528961181641e-01,-2.200773954391479492e+00
3.423689305782318115e-01,-9.812914133071899414e-01,-4.646457135677337646e-01,-2.954831123352050781e-01,-1.082752585411071777e+00,-5.874308943748474121e-01,-1.055678367614746094e+00,3.477546870708465576e-01,-1.134499192237854004e+00,-9.072306156158447266e-01
9.845728874206542969e-01,-1.529770135879516602e+00,-2.270402431488037109e+00,-6.021097302436828613e-01,-1.359293460845947266e+00,-1.531167745590209961e+00,-1.272832989692687988e+00,7.253428697586059570e-01,-1.168352842330932617e+00,-1.495391011238098145e+00
1.594836354255676270e+00,9.348292648792266846e-02,9.591438174247741699e-01,-1.779690027236938477e+00,-1.821781277656555176e+00,-1.825299859046936035e+00,1.009362116456031799e-01,1.455888509750366211e+00,-2.274715900421142578e+00,-1.429386734962463379e-01
-6.479634046554565430e-01,-2.188129663467407227e+00,-1.815602064132690430e+00,2.550470232963562012e-01,2.623079121112823486e-01,7.854727506637573242e-01,-1.643529534339904785e+00,7.791915535926818848e-01,1.444887220859527588e-01,-2.080475330352783203e+00
-5.649342536926269531e-01,-8.143882155418395996e-01,-1.263702362775802612e-01,3.622600436210632324e-01,1.212756752967834473e+00,1.033130884170532227e+00,-8.081871271133422852e-01,-4.441218376159667969e-01,7.300046682357788086e-01,-6.582247614860534668e-01
4.168523550033569336e-01,1.400418281555175781e+00,1.667531371116638184e+00,1.297997217625379562e-02,-1.245791018009185791e-01,-1.197513341903686523e-01,1.360430598258972168e+00,3.639149665832519531e-01,-4.792170226573944092e-01,1.152785062789916992e+00
1.402948379516601562e+00,1.037115335464477539e+00,1.366415500640869141e+00,-1.223973751068115234e+00,-1.641247391700744629e+00,-1.318493127822875977e+00,2.107281386852264404e-01,8.048483133316040039e-01,-1.533237099647521973e+00,1.155007004737854004e+00
-1.767418861389160156e+00,5.206926465034484863e-01,6.111193299293518066e-01,1.498143434524536133e+00,1.211189985275268555e+00,1.363867402076721191e+00,3.462091684341430664e-01,-7.699010372161865234e-01,1.778114795684814453e+00,4.003394842147827148e-01
7.635985016822814941e-01,1.344761610031127930e+00,1.050634622573852539e+00,-1.195443153381347656e+00,-1.289994716644287109e+00,-9.549408555030822754e-01,1.367933392524719238e+00,5.841218307614326477e-02,-1.302042722702026367e+00,1.911536812782287598e+00
