1.115432307124137878e-01
7.118855118751525879e-01
4.644881188869476318e-01
-2.274115383625030518e-02
1.479486227035522461e-01
4.693275094032287598e-01
1.550278306007385254e+00
8.007498979568481445e-01
1.205179810523986816e+00
6.857937574386596680e-01
