-1.115311264991760254e+00
7.274838089942932129e-01
4.217107594013214111e-01
5.108246207237243652e-01
6.574450135231018066e-01
2.616895139217376709e-01
2.297895848751068115e-01
6.922619342803955078e-01
2.260767966508865356e-01
5.257259011268615723e-01
