1.374945998191833496e+00,-8.933077454566955566e-01,1.142943501472473145e+00,1.125495314598083496e+00,1.458050966262817383e+00,-9.098005294799804688e-01,1.319216847419738770e+00,-9.241709709167480469e-01,-9.685928821563720703e-01,-5.068066716194152832e-01
-2.154051303863525391e+00,8.868878483772277832e-01,-2.010693311691284180e+00,-1.855401277542114258e+00,-3.690153658390045166e-01,1.782170772552490234e+00,-7.766010761260986328e-01,9.885492920875549316e-01,2.167479515075683594e+00,6.571177840232849121e-01
-1.116706967353820801e+00,-3.124940097332000732e-01,-1.137747406959533691e+00,-1.541480064392089844e+00,5.446210503578186035e-01,8.265237212181091309e-01,8.445490598678588867e-01,-1.391066312789916992e+00,1.184867262840270996e+00,-1.115260481834411621e+00
-8.415240049362182617e-01,-8.582260012626647949e-01,-5.375354290008544922e-01,-6.034790277481079102e-01,1.473473429679870605e+00,5.169492363929748535e-01,1.893926024436950684e+00,-1.777796626091003418e+00,5.616871714591979980e-01,-1.612400770187377930e+00
-4.646557569503784180e-01,-7.180537581443786621e-01,-6.012862920761108398e-01,-7.203190773725509644e-02,1.794842600822448730e+00,1.290535479784011841e-01,1.453515410423278809e+00,-1.567246198654174805e+00,2.012297809123992920e-01,-1.724525213241577148e+00
1.632030487060546875e+00,-3.930031657218933105e-01,1.340933680534362793e+00,8.103036880493164062e-01,-6.158613562583923340e-01,-1.882100939750671387e+00,-3.693239390850067139e-01,6.665201485157012939e-02,-2.023321390151977539e+00,-2.194944769144058228e-02
-1.704674959182739258e-01,1.851125359535217285e-01,8.081024885177612305e-02,4.456606209278106689e-01,-2.332317352294921875e+00,3.063894510269165039e-01,-2.293609380722045898e+00,1.700522422790527344e+00,-5.227949023246765137e-01,2.046147584915161133e+00
-1.199385285377502441e+00,1.126980543136596680e+00,-1.349300980567932129e+00,-1.213958144187927246e+00,-3.328703343868255615e-01,1.824503660202026367e+00,-5.655477046966552734e-01,5.033403038978576660e-01,1.312697529792785645e+00,5.943378806114196777e-01
4.731222689151763916e-01,-1.272092014551162720e-01,4.844088852405548096e-01,4.953466951847076416e-01,-1.748556613922119141e+00,-7.469490766525268555e-01,-1.992146134376525879e+00,1.979900121688842773e+00,-1.260193288326263428e-01,1.999933719635009766e+00
1.925775170326232910e+00,-1.280421137809753418e+00,1.028143048286437988e+00,1.594443202018737793e+00,1.865253150463104248e-01,-1.582538008689880371e+00,4.604746103286743164e-01,-4.870327711105346680e-01,-1.462345123291015625e+00,-6.434499621391296387e-01
