-1.119156405329704285e-01
4.035366773605346680e-01
-3.517257049679756165e-02
4.153128340840339661e-02
1.871197856962680817e-02
1.319866860285401344e-04
6.647039204835891724e-02
9.108535200357437134e-02
3.470758199691772461e-01
-5.194157958030700684e-01
